Pmaster Sku,Pageview,Selection
5300818998915,291,1
5443626406316,291,1
5528261609756,291,1
5732329839477,291,1
6311017109018,291,1
7479135022264,291,1
8248517689394,291,1
8820803496396,291,1
8832881712176,291,1
9682913934590,291,1
1240828482438,290,1
1803838759171,290,1
2370728909502,290,1
3406864444511,290,1
3553450703863,290,1
3712860661419,290,1
4214561787591,290,1
5943326356893,290,1
6012046020731,290,1
6505060435518,290,1
6536078898521,290,1
8460487381887,290,1
8588410445274,290,1
8596077563088,290,1
8616213269647,290,1
9709254284259,290,1
9975555963773,290,1
1335216225987,289,1
3013689119111,289,1
4156042387725,289,1
4381976514174,289,1
4575059156504,289,1
4582682420193,289,1
6776606299207,289,1
7108353985654,289,1
7500319219917,289,1
7696961313414,289,1
7710395410027,289,1
7784946410658,289,1
8515180192008,289,1
8867010472263,289,1
8877174522390,289,1
1789802583667,288,1
1986882196903,288,1
4455314968755,288,1
4521507594978,288,1
4946438448013,288,1
6111643013452,288,1
7519893458513,288,1
9501664119145,288,1
1188354784344,287,1
2127965734495,287,1
2581948283284,287,1
2676924176565,287,1
3230073273712,287,1
3479794801785,287,1
3498428280079,287,1
4026700248012,287,1
4260707335942,287,1
4703881186509,287,1
4774941466435,287,1
5110540365528,287,1
7684765994304,287,1
7991669685918,287,1
8247644297829,287,1
8301966805329,287,1
8644225179343,287,1
9536991045351,287,1
9869311811245,287,1
1135085961243,286,1
1185839242396,286,1
1374870820372,286,1
1542030887712,286,1
1994909959753,286,1
2319898113670,286,1
3635026677753,286,1
4039178046590,286,1
4354279263649,286,1
4955598376746,286,1
5026044806726,286,1
6880812917123,286,1
7080690091062,286,1
7340915419645,286,1
8018857610206,286,1
8626149019493,286,1
8747121326986,286,1
8758142444163,286,1
8808298977378,286,1
8948288639456,286,1
9206635519523,286,1
9899439839432,286,1
9913808552897,286,1
1078125243826,285,1
1931046199245,285,1
2137459477775,285,1
2478818204978,285,1
3028185911611,285,1
3127770055867,285,1
3376081011943,285,1
4844459859330,285,1
5414559521772,285,1
6122512148262,285,1
7301251395574,285,1
7467487634846,285,1
8659383957269,285,1
9278443076800,285,1
9820011431058,285,1
2041890667803,284,1
2447092166869,284,1
3128286040040,284,1
4418111226268,284,1
4540745465116,284,1
5299954451395,284,1
5551211756828,284,1
5557966084650,284,1
5736773102706,284,1
6464068302978,284,1
7503312319622,284,1
8225415420942,284,1
8271402341943,284,1
8479426973656,284,1
9575818284948,284,1
9787991144043,284,1
1364316791663,283,1
1456866471925,283,1
2350243822234,283,1
3388845903777,283,1
3769627234249,283,1
3815095279876,283,1
4357529626621,283,1
4714181590545,283,1
7321574930290,283,1
7438636350757,283,1
7911264957623,283,1
8305930441841,283,1
8995880476675,283,1
9105488616055,283,1
9575716098982,283,1
2703323250562,282,1
3691429274591,282,1
3707593738156,282,1
4176062055483,282,1
4232314043763,282,1
4463999732897,282,1
4649205591617,282,1
5039542378136,282,1
5457142941853,282,1
5993738985861,282,1
6537759374791,282,1
6708488266744,282,1
7492708816780,282,1
7632608891792,282,1
8910718565156,282,1
9128129259909,282,1
9452551199572,282,1
9830807399187,282,1
1107406836505,281,1
1141662372360,281,1
1266133944046,281,1
1517937763209,281,1
1548014311099,281,1
2764873046975,281,1
4923837327606,281,1
5715111669220,281,1
5782854631979,281,1
6060147058002,281,1
6107281843761,281,1
6598549988351,281,1
6681562241632,281,1
6811401832305,281,1
6858808873210,281,1
7319768248023,281,1
7690725194624,281,1
8205001653053,281,1
9651378697867,281,1
1178995536404,280,1
2273601333794,280,1
2356859391898,280,1
2487130691915,280,1
2890138631508,280,1
3184047430451,280,1
3449294582644,280,1
3816001885419,280,1
3879847702425,280,1
4052832198932,280,1
4367663673412,280,1
4867150865641,280,1
5125165552425,280,1
6067405600107,280,1
8701069180475,280,1
1035284587605,279,1
1642187332155,279,1
2020764940855,279,1
2413852086302,279,1
2597101504493,279,1
2782549771877,279,1
2939098122142,279,1
3518301034060,279,1
3748512142609,279,1
4686688224922,279,1
4784332462342,279,1
5466426055752,279,1
5588342166813,279,1
5656122256020,279,1
8469185074770,279,1
8502814956365,279,1
8876955088477,279,1
9432036598614,279,1
1502745347765,278,1
4343645232631,278,1
4551310554719,278,1
4618985482993,278,1
5479819880205,278,1
5993645263765,278,1
6130753596414,278,1
6234700021025,278,1
6546340790347,278,1
7096269770214,278,1
7309844956720,278,1
7468397070328,278,1
7623011522626,278,1
7693213751420,278,1
7766843922416,278,1
8002437276067,278,1
8594817456534,278,1
8785290438703,278,1
9011603485850,278,1
9943052769048,278,1
1048666416327,277,1
1612419387673,277,1
2079257255462,277,1
2936818383654,277,1
4222321456755,277,1
5020298330189,277,1
5150138544121,277,1
5856658864983,277,1
5998257302969,277,1
6203550291988,277,1
6230695032169,277,1
6705945953482,277,1
6951609432270,277,1
7251596642799,277,1
7922307083674,277,1
8056029216351,277,1
8333235296538,277,1
9407107923590,277,1
9472086840343,277,1
9677953957234,277,1
1012204019527,276,1
1592150537627,276,1
1739466491242,276,1
1984593654767,276,1
2123483772702,276,1
2504621423843,276,1
4097902714476,276,1
4939547745098,276,1
5137341506993,276,1
6022129944583,276,1
6051122000539,276,1
6509574188946,276,1
6622289562266,276,1
6702723876590,276,1
6784501736753,276,1
7203828114132,276,1
8550611515131,276,1
8719012985992,276,1
9535782983889,276,1
1405989097840,275,1
1560430003443,275,1
1933590274652,275,1
2263149098200,275,1
2900071177527,275,1
2967112833750,275,1
3111180199812,275,1
3284625212148,275,1
4363290164187,275,1
4513366284896,275,1
5091018447012,275,1
5869064825319,275,1
6131885150680,275,1
6840304493324,275,1
7102204926659,275,1
7524257910715,275,1
7770191285168,275,1
8092289635341,275,1
8356145060174,275,1
9119012840392,275,1
9830795190706,275,1
1052129953506,274,1
1336007076748,274,1
1488942491664,274,1
1709185284884,274,1
2057514623773,274,1
3637481354666,274,1
4299529757518,274,1
4357183077890,274,1
4451508583622,274,1
4613483014873,274,1
5074526293630,274,1
5186457428019,274,1
6993741798432,274,1
7880389719805,274,1
8595970410550,274,1
8729217908634,274,1
8832577496672,274,1
9329224996847,274,1
9676323929811,274,1
9731817632070,274,1
1116239189935,273,1
1119393828838,273,1
1142999751637,273,1
1952990404261,273,1
2080349748762,273,1
3506855786696,273,1
3842365990063,273,1
4260574838706,273,1
4866002765818,273,1
5208338389025,273,1
5453111890926,273,1
5800027830292,273,1
5942288801966,273,1
6167523898775,273,1
6204098887816,273,1
6578186383674,273,1
6615703265478,273,1
7251177079985,273,1
7957165448662,273,1
7979283654749,273,1
8219348871636,273,1
8222563243034,273,1
8333359586362,273,1
8783610837472,273,1
9385905504783,273,1
9767037570955,273,1
1098229583311,272,1
1765906527901,272,1
3222154344633,272,1
3240639495915,272,1
3322038667718,272,1
3491951399218,272,1
4929339880021,272,1
5088742207797,272,1
5443194920672,272,1
5480532197570,272,1
5590835202915,272,1
5656999947434,272,1
6266780194788,272,1
6315532136375,272,1
6393093017361,272,1
6618934282382,272,1
6709281896121,272,1
7659258926285,272,1
8210577831446,272,1
8694698386908,272,1
9094522475396,272,1
9489458443002,272,1
9677403334967,272,1
9868873685653,272,1
1241415602901,271,1
1907580811776,271,1
2449327524536,271,1
2608082181525,271,1
3331590644747,271,1
3627301623249,271,1
4667298837969,271,1
5021413063142,271,1
5113833398291,271,1
5486049642046,271,1
6035336368175,271,1
6084500210965,271,1
6475940052114,271,1
6609470126698,271,1
7909938075889,271,1
1018388094220,270,1
1387723773329,270,1
2433461608979,270,1
2593491030093,270,1
2743599294389,270,1
2749867777257,270,1
3648309211023,270,1
3745993636191,270,1
4602873200256,270,1
5113793321568,270,1
5578645710278,270,1
6188472973184,270,1
6686004367583,270,1
6867262126015,270,1
7155860001971,270,1
7464700111070,270,1
7813371483197,270,1
8249150830514,270,1
9085956234915,270,1
9088221132732,270,1
9464735192417,270,1
1041117733923,269,1
2307438764664,269,1
2640948698514,269,1
3059261192389,269,1
3409554622435,269,1
3436510510673,269,1
3597826371492,269,1
3964037674677,269,1
4240805975516,269,1
5725556439962,269,1
5727357624073,269,1
6055016987409,269,1
7869388903081,269,1
8343403322847,269,1
9386497379763,269,1
9852728508587,269,1
1596776589128,268,1
2017572767482,268,1
2047319073170,268,1
2293835796004,268,1
2304566437743,268,1
2375344814735,268,1
3122040953874,268,1
3473950166558,268,1
3840114337466,268,1
4844342184921,268,1
5494085807688,268,1
5815352832774,268,1
5882993046554,268,1
5976402870216,268,1
7178394737987,268,1
7399688449363,268,1
7805058312302,268,1
8171987087185,268,1
8263935923110,268,1
8770597879076,268,1
8788375636018,268,1
8927852646303,268,1
8973746440268,268,1
1343702144481,267,1
1941083513621,267,1
2057080335506,267,1
2092022229277,267,1
2120069193180,267,1
2582387188819,267,1
2585446028484,267,1
3139185806781,267,1
3678602404934,267,1
3699507531758,267,1
4005288848296,267,1
4245449904908,267,1
4734311720710,267,1
4780694432184,267,1
4880548823769,267,1
5059913337236,267,1
6027742486982,267,1
6775745861167,267,1
7923027792037,267,1
7983120523941,267,1
8764333321035,267,1
9318071425556,267,1
9786710252468,267,1
9818574576996,267,1
9876741396662,267,1
1284956255441,266,1
1532785112177,266,1
3106149127703,266,1
3546747901580,266,1
6053415740536,266,1
6492600509141,266,1
6889065678553,266,1
6959106977010,266,1
7096685969039,266,1
7519542581204,266,1
7986785861797,266,1
8023119339795,266,1
8209150288685,266,1
8485335144698,266,1
8495503490816,266,1
8575599772246,266,1
9034781298210,266,1
9497814390518,266,1
9835503367876,266,1
9890986277604,266,1
1116407834434,265,1
1123685940351,265,1
2130220215521,265,1
2217768248157,265,1
2280072526556,265,1
2336250954856,265,1
3026584228781,265,1
3170210293244,265,1
3744535740341,265,1
4623361361854,265,1
4730525241119,265,1
5283586206492,265,1
5640375906009,265,1
5796796250638,265,1
6289470269979,265,1
6445398302113,265,1
6705540775688,265,1
7312125908955,265,1
7452873220748,265,1
7540161385668,265,1
7862776367960,265,1
8204871052519,265,1
8286849342330,265,1
9505806550106,265,1
9619569334818,265,1
9882660150575,265,1
1091092465753,264,1
1213610683344,264,1
2575301920497,264,1
2591382162795,264,1
2612323553798,264,1
2613727248013,264,1
2893780110018,264,1
3049922838084,264,1
3068608425204,264,1
3417378922211,264,1
3930205705177,264,1
4034466714030,264,1
5009123778822,264,1
5059466350872,264,1
5086645746266,264,1
5091770303786,264,1
5288337909424,264,1
5370368688550,264,1
5658473681667,264,1
5930200163493,264,1
5988055997221,264,1
6339691390386,264,1
6652025657186,264,1
6703345282714,264,1
6780138087273,264,1
7493898411333,264,1
7967850727170,264,1
8003661087894,264,1
8596064137117,264,1
9512362156734,264,1
9514467167217,264,1
9782854369915,264,1
1177075120570,263,1
1978734911711,263,1
2398387699589,263,1
2405570224043,263,1
2916989451840,263,1
3569964450649,263,1
3586639851949,263,1
4355008668757,263,1
4479568047431,263,1
4545621152005,263,1
5199350236035,263,1
5430651080949,263,1
6696170338704,263,1
7056334576615,263,1
7305902718224,263,1
8659199289349,263,1
8701398246480,263,1
8759961530515,263,1
8781106631206,263,1
9181706795986,263,1
9442354372417,263,1
1068619425728,262,1
1217565320019,262,1
1427304981178,262,1
2118988233209,262,1
3009015130808,262,1
3111927135658,262,1
3203127616803,262,1
3291924752973,262,1
3998296176345,262,1
4370830902642,262,1
5053281120184,262,1
5214757242435,262,1
6156693601797,262,1
7205435924836,262,1
7226847045585,262,1
7805861429518,262,1
8745543489371,262,1
8746046568723,262,1
8840032259876,262,1
9790819633063,262,1
9892622492230,262,1
1101468945190,261,1
1954539095828,261,1
2429687619851,261,1
2549133104275,261,1
3562450374645,261,1
3810095924767,261,1
4623389616592,261,1
4868665287879,261,1
6165092610569,261,1
6758409540545,261,1
8164612635929,261,1
8345995846564,261,1
8524069672500,261,1
9107656570671,261,1
9892785785910,261,1
9934340753344,261,1
1612454095724,260,1
2133294298216,260,1
2237518234009,260,1
2524647966805,260,1
2551883729338,260,1
3006043202304,260,1
3010211496636,260,1
3704891420806,260,1
3729113196734,260,1
4044137105340,260,1
4280762961566,260,1
4443797562607,260,1
4893581403624,260,1
4916565148957,260,1
5121326402874,260,1
5770926119906,260,1
6225857851731,260,1
7468997388946,260,1
7857060466740,260,1
8499365905280,260,1
8738299639534,260,1
8967744750603,260,1
9588964702505,260,1
9598305548101,260,1
9861203735523,260,1
3541424306103,259,1
4057104054541,259,1
4320111051082,259,1
4749255893796,259,1
4836185126404,259,1
5232928520598,259,1
5386778494346,259,1
5389830907501,259,1
5542317955307,259,1
5758872013440,259,1
6117662304453,259,1
6686648889487,259,1
7105125447181,259,1
7404590943489,259,1
8400393455128,259,1
8725641044344,259,1
8836492685621,259,1
9195627162572,259,1
9417296598424,259,1
1502602748563,258,1
1521210672508,258,1
2069415559662,258,1
2844102421459,258,1
3014299408772,258,1
3790153497518,258,1
4433691600813,258,1
5030906323328,258,1
5333852385958,258,1
6216595667021,258,1
6299335118991,258,1
6327094115965,258,1
7441550279196,258,1
7565173775284,258,1
8210504394796,258,1
8758067057421,258,1
8899501872412,258,1
9475004070198,258,1
9629897372666,258,1
1140562048870,257,1
1352413843309,257,1
1663061265125,257,1
2022537998061,257,1
2114709687573,257,1
2486669203236,257,1
3010833669181,257,1
3098570155074,257,1
4066009623523,257,1
4193182932460,257,1
4550060075051,257,1
4921435872191,257,1
5397032065417,257,1
6435062003847,257,1
6668529406358,257,1
7341111048783,257,1
7545922247208,257,1
7633257293630,257,1
8449956591576,257,1
9249003433069,257,1
9301700349712,257,1
9962757845154,257,1
1534281983835,256,1
2248120155714,256,1
2426281052589,256,1
2531808789043,256,1
3386946343427,256,1
3548910909787,256,1
4098263613453,256,1
4113923350650,256,1
4182049409276,256,1
4316792566027,256,1
5027492443701,256,1
5160632875041,256,1
5502403966884,256,1
5603443504576,256,1
5676040222229,256,1
5689017358141,256,1
5852366797880,256,1
6144710841543,256,1
6169874231775,256,1
6563067179255,256,1
6964430050223,256,1
7195372226146,256,1
7249461929287,256,1
7296938919641,256,1
7711397375321,256,1
7900726663332,256,1
7928750195308,256,1
7968844221023,256,1
8036229548063,256,1
8640720027493,256,1
8853946870884,256,1
9010819123396,256,1
9138547555972,256,1
9209731383166,256,1
9360257876577,256,1
1225784667617,255,1
1503722444318,255,1
1975916767011,255,1
2165233503624,255,1
2747438272415,255,1
3032057185666,255,1
3403770374760,255,1
3528632502183,255,1
3623459101821,255,1
4040554429915,255,1
4195779834270,255,1
4418130324372,255,1
4491755575282,255,1
4973778873748,255,1
5719331003523,255,1
5864094311078,255,1
6278766584070,255,1
6571774885475,255,1
6722935841026,255,1
6741038346572,255,1
7045648320120,255,1
7496595295475,255,1
7679375305305,255,1
7892410078365,255,1
8106812660066,255,1
8234358971480,255,1
8849527979931,255,1
9081466778751,255,1
9408358067569,255,1
9939318905022,255,1
1035487158295,254,1
